📡永久免费👉公告,#genre#
定陶,http://182.32.160.19:9997/udp/239.21.1.244:5002
东方卫视,http://182.32.160.19:9997/udp/239.21.1.23:5002
东方卫视,http://182.32.160.19:9997/udp/239.21.1.111:5002
东明,http://182.32.160.19:9997/udp/239.21.1.246:5002
东南卫视,http://182.32.160.19:9997/udp/239.21.1.29:5002
东南卫视,http://182.32.160.19:9997/udp/239.21.1.113:5002
东平新闻,http://182.32.160.19:9997/udp/239.21.1.216:5002
东营公共,http://182.32.160.19:9997/udp/239.21.1.82:5002
东营新闻,http://182.32.160.19:9997/udp/239.21.1.81:5002
动作影院,http://182.32.160.19:9997/udp/239.21.1.123:5002
甘肃卫视,http://182.32.160.19:9997/udp/239.21.1.47:5002
甘肃卫视,http://182.32.160.19:9997/udp/239.21.2.22:5002
冠县综合,http://182.32.160.19:9997/udp/239.21.1.250:5002
光影,http://182.32.160.19:9997/udp/239.21.1.131:5002
广播,http://182.32.160.19:9997/udp/239.21.2.36:5002
广东卫视,http://182.32.160.19:9997/udp/239.21.1.26:5002
广东卫视,http://182.32.160.19:9997/udp/239.21.1.92:5002
广西卫视,http://182.32.160.19:9997/udp/239.21.1.39:5002
贵州卫视,http://182.32.160.19:9997/udp/239.21.1.42:5002
贵州卫视,http://182.32.160.19:9997/udp/239.21.1.166:5002
哈哈炫动,http://182.32.160.19:9997/udp/239.21.1.51:5002
海看,http://182.32.160.19:9997/udp/239.21.1.96:5002
海看爱宠,http://182.32.160.19:9997/udp/239.21.1.85:5002
海看大片,http://182.32.160.19:9997/udp/239.21.1.99:5002
海看大片,http://182.32.160.19:9997/udp/239.21.1.121:5002
海看电竞,http://182.32.160.19:9997/udp/239.21.1.135:5002
海看电竞LD,http://182.32.160.19:9997/udp/239.21.1.191:5002
海看儿歌,http://182.32.160.19:9997/udp/239.21.1.86:5002
海看剧场,http://182.32.160.19:9997/udp/239.21.1.98:5002
海看热播,http://182.32.160.19:9997/udp/239.21.1.100:5002
海看少儿,http://182.32.160.19:9997/udp/239.21.1.97:5002
海南卫视,http://182.32.160.19:9997/udp/239.21.1.31:5002
海南卫视,http://182.32.160.19:9997/udp/239.21.2.14:5002
河北卫视,http://182.32.160.19:9997/udp/239.21.1.35:5002
河北卫视,http://182.32.160.19:9997/udp/239.21.1.168:5002
河南卫视,http://182.32.160.19:9997/udp/239.21.1.38:5002
河南卫视,http://182.32.160.19:9997/udp/239.21.2.37:5002
菏泽,http://182.32.160.19:9997/udp/239.21.1.103:5002
菏泽2,http://182.32.160.19:9997/udp/239.21.2.18:5002
黑龙江卫视,http://182.32.160.19:9997/udp/239.21.1.28:5002
黑龙江卫视,http://182.32.160.19:9997/udp/239.21.1.91:5002
湖北卫视,http://182.32.160.19:9997/udp/239.21.1.32:5002
湖北卫视,http://182.32.160.19:9997/udp/239.21.1.163:5002
湖南卫视,http://182.32.160.19:9997/udp/239.21.1.18:5002
湖南卫视,http://182.32.160.19:9997/udp/239.21.1.158:5002
环球旅游,http://182.32.160.19:9997/udp/239.21.2.40:5002
桓台,http://182.32.160.19:9997/udp/239.21.1.105:5002
惠民综合,http://182.32.160.19:9997/udp/239.21.1.181:5002
吉林卫视,http://182.32.160.19:9997/udp/239.21.1.37:5002
吉林卫视,http://182.32.160.19:9997/udp/239.21.2.49:5002
纪实人文,http://182.32.160.19:9997/udp/239.21.1.195:5002
金乡新闻,http://182.32.160.19:9997/udp/239.21.1.184:5002
金鹰纪实,http://182.32.160.19:9997/udp/239.21.1.170:5002
金鹰纪实LD,http://182.32.160.19:9997/udp/239.21.1.196:5002
金鹰卡通,http://182.32.160.19:9997/udp/239.21.1.48:5002
精选,http://182.32.160.19:9997/udp/239.21.1.213:5002
巨野新闻,http://182.32.160.19:9997/udp/239.21.1.215:5002
莱西综合,http://182.32.160.19:9997/udp/239.21.1.247:5002
兰陵综合,http://182.32.160.19:9997/udp/239.21.1.237:5002
梁山新闻,http://182.32.160.19:9997/udp/239.21.2.12:5002
辽宁卫视,http://182.32.160.19:9997/udp/239.21.1.27:5002
辽宁卫视,http://182.32.160.19:9997/udp/239.21.1.164:5002
聊城公共,http://182.32.160.19:9997/udp/239.21.1.254:5002
聊城综合,http://182.32.160.19:9997/udp/239.21.1.253:5002
陵城新闻,http://182.32.160.19:9997/udp/239.21.2.24:5002
美人,http://182.32.160.19:9997/udp/239.21.1.132:5002
蒙阴,http://182.32.160.19:9997/udp/239.21.2.23:5002
墨宝,http://182.32.160.19:9997/udp/239.21.1.130:5002
牟平生活,http://182.32.160.19:9997/udp/239.21.2.11:5002
牟平新闻,http://182.32.160.19:9997/udp/239.21.2.10:5002
内蒙古卫视,http://182.32.160.19:9997/udp/239.21.1.41:5002
日照莒县TV-1,http://182.32.160.19:9997/udp/239.21.1.236:5002
日照科教,http://182.32.160.19:9997/udp/239.21.1.80:5002
日照岚山,http://182.32.160.19:9997/udp/239.21.1.209:5002
日照新闻,http://182.32.160.19:9997/udp/239.21.1.79:5002
荣成综合,http://182.32.160.19:9997/udp/239.21.1.227:5002
乳山,http://182.32.160.19:9997/udp/239.21.1.220:5002
三沙卫视,http://182.32.160.19:9997/udp/239.21.2.9:5002
厦门卫视,http://182.32.160.19:9997/udp/239.21.2.6:5002
禹城综艺,http://182.32.160.19:9997/udp/239.21.1.242:5002
云南卫视,http://182.32.160.19:9997/udp/239.21.1.40:5002

📡黑龙专线👉联通,#genre#
黑龙江新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8?$黑龙江移动V6
黑龙江新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/index.m3u8?$黑龙江移动V6
黑龙江都市,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/index.m3u8?$黑龙江移动V6
黑龙江文体,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/index.m3u8?$黑龙江移动V6
黑龙江农业,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/index.m3u8?$黑龙江移动V6
黑龙江影视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8?$黑龙江移动V6
黑龙江影视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/index.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/index.m3u8?$黑龙江移动V6
哈尔滨新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226434/index.m3u8?$黑龙江移动V6
哈尔滨经济,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226555/index.m3u8?$黑龙江移动V6
哈尔滨影视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226552/index.m3u8?$黑龙江移动V6
大庆公共,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226525/index.m3u8?$黑龙江移动V6
大庆新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226484/index.m3u8?$黑龙江移动V6
齐齐哈尔新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8?$黑龙江移动V6
佳木斯新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226451/index.m3u8?$黑龙江移动V6
佳木斯新闻,http://[2409:8087:1a01:df::4077]/PLTV/88888888/224/3221225993/index.m3u8?$黑龙江移动V6
双鸭山新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226529/index.m3u8?$黑龙江移动V6
鹤岗新闻,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226534/index.m3u8?$黑龙江移动V6

📡浙江专线👉电信,#genre#
浙江卫视,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$浙江官方
浙江新闻,https://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8?$浙江官方
浙江民生,https://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8?$浙江官方
浙江经济,https://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8?$浙江官方
浙江影视,https://ali-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8?$浙江官方
浙江教育,https://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8?$浙江官方
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?$浙江官方
浙江国际,https://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8?$浙江官方
中国蓝新闻,https://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8?$浙江官方
之江记录,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8?$浙江官方
钱江都市,https://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8?$浙江官方

义乌新闻综合,https://44911.hlsplay.aodianyun.com/tv_radio_44911/tv_channel_1796.m3u8?auth_key=4830573978-0-0-92824c2c03f95906a3c49a4aa28f1709&extra_key=Yc1XsmxOKy2UBoPM4Wy5vCPsEYqnj06taCR2SRB2Xrg2w28NPilH03KdIbbM5wgSql-VBohSnoO9AOKl94q2t2DWMftz-XB-2qUX-UjXcS80StcSZahBFjrKLivXaRjiY5r2NOMKWMKFbv-S0Bz2G6iEXgCK8yGjtrFHDcPfAQEE0pvXq0Bwy34b7We8zARN&ali_ffmpeg_version=mpengine
浙江钱江都市,http://ali-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
浙江经济生活,http://ali-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
浙江教科影院,http://ali-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
浙江新闻,http://ali-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
中国蓝新闻,http://ali-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
浙江国际,http://ali-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
数码时代,http://ali-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8?zzhed
萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8?zzhed
余杭综合频道,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8?zzhed
余杭未来E频道,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8?zzhed
余姚姚江文化,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8?zzhed
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8?zzhed
上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8?zzhed
上虞文化影院,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8?zzhed
上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8?zzhed
兰溪新闻综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8?zzhed

📡云南专线👉移动,#genre#
云南都市,http://tvlive.ynradio.com/live/yunnandushi/chunks.m3u8?$云南昆明移动
云南娱乐,http://tvlive.ynradio.com/live/yunnanyule/chunks.m3u8?$云南昆明移动
云南康旅,http://tvlive.ynradio.com/live/yunnangonggong/chunks.m3u8?$云南昆明移动
云南少儿,http://tvlive.ynradio.com/live/yunnanshaoer/chunks.m3u8?$云南昆明移动
云南国际,http://tvlive.ynradio.com/live/yunnanguoji/playlist.m3u8?$云南昆明移动
镇雄电视,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
麻栗坡电视,http://tvdrs.wsrtv.com.cn:8100/channellive/mlptv.flv?zyund?$云南红河双线
文山州新闻,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
怒江综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8
彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
镇雄电视,http://livebroadcast.ccwb.cn/live/w1606722098119972.m3u8
宾川电视,http://live.bcrmtzx.com/tv01/sd/live.m3u8
云南卫视,http://220.164.192.48:50085/tsfile/live/0019_1.m3u8
都市频道,http://220.164.192.48:50085/tsfile/live/0119_1.m3u8
娱乐频道,http://220.164.192.48:50085/tsfile/live/1000_1.m3u8
影视频道,http://220.164.192.48:50085/tsfile/live/1001_1.m3u8
公共频道,http://220.164.192.48:50085/tsfile/live/1002_1.m3u8
少人频道,http://220.164.192.48:50085/tsfile/live/0124_1.m3u8
浙江卫视,http://220.164.192.48:50085/tsfile/live/0127_1.m3u8
江苏卫视,http://220.164.192.48:50085/tsfile/live/0128_1.m3u8
湖南卫视,http://220.164.192.48:50085/tsfile/live/0107_1.m3u8
上海东方卫视,http://220.164.192.48:50085/tsfile/live/0122_1.m3u8
北京卫视,http://220.164.192.48:50085/tsfile/live/0135_1.m3u8
天津卫视,http://220.164.192.48:50085/tsfile/live/0130_1.m3u8
安徽卫视,http://220.164.192.48:50085/tsfile/live/0126_1.m3u8
深圳卫视,http://220.164.192.48:50085/tsfile/live/0142_1.m3u8
重庆卫视,http://220.164.192.48:50085/tsfile/live/0131_1.m3u8
山东卫视,http://220.164.192.48:50085/tsfile/live/0121_1.m3u8
辽林卫视,http://220.164.192.48:50085/tsfile/live/0132_1.m3u8
湖北卫视,http://220.164.192.48:50085/tsfile/live/0123_1.m3u8
四川卫视,http://220.164.192.48:50085/tsfile/live/0143_1.m3u8
黑龙江,http://220.164.192.48:50085/tsfile/live/0138_1.m3u8
福建东南卫视,http://220.164.192.48:50085/tsfile/live/0120_1.m3u8
贵州卫视,http://220.164.192.48:50085/tsfile/live/0125_1.m3u8
广东卫视,http://220.164.192.48:50085/tsfile/live/0139_1.m3u8
河南卫视,http://220.164.192.48:50085/tsfile/live/0116_1.m3u8
吉林卫视,http://220.164.192.48:50085/tsfile/live/0118_1.m3u8
山西卫视,http://220.164.192.48:50085/tsfile/live/0117_1.m3u8
河北卫视,http://220.164.192.48:50085/tsfile/live/0113_1.m3u8
广西卫视,http://220.164.192.48:50085/tsfile/live/0112_1.m3u8
陕西卫视,http://220.164.192.48:50085/tsfile/live/0136_1.m3u8
甘肃卫视,http://220.164.192.48:50085/tsfile/live/0141_1.m3u8
青海卫视,http://220.164.192.48:50085/tsfile/live/0140_1.m3u8
内蒙古,http://220.164.192.48:50085/tsfile/live/0109_1.m3u8
新疆卫视,http://220.164.192.48:50085/tsfile/live/0111_1.m3u8
海南卫视,http://220.164.192.48:50085/tsfile/live/1003_1.m3u8
厦门卫视,http://220.164.192.48:50085/tsfile/live/1004_1.m3u8
大亚湾区卫视,http://220.164.192.48:50085/tsfile/live/0115_1.m3u8

📡甘肃专线👉电信,#genre#
甘肃新闻,https://hls.gstv.com.cn/49048r/6e1sy2.m3u8
甘肃经济,https://hls.gstv.com.cn/49048r/10iv1j.m3u8
甘肃公共,https://hls.gstv.com.cn/49048r/3t5xyc.m3u8
甘肃都市,https://hls.gstv.com.cn/49048r/l54391.m3u8
甘肃影院,https://hls.gstv.com.cn/49048r/w1l6d5.m3u8
甘肃少儿,https://hls.gstv.com.cn/49048r/922k96.m3u8
兰州文旅,http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000330/index.m3u8??$甘肃移动V6
兰州新闻,http://[2409:8087:74F1:0021::0008]:80/270000001111/1110000328/index.m3u8??$甘肃移动V6

📡河北专线👉联通,#genre#
河北都市,http://mail.petzhu.top:7000/rtp/239.254.200.19:6000?$河北电信备线1
河北公共,http://mail.petzhu.top:7000/rtp/239.254.200.22:6000?$河北电信备线1
河北经济,http://mail.petzhu.top:7000/rtp/239.254.200.18:6000?$河北电信备线1
河北农民,http://mail.petzhu.top:7000/rtp/239.254.200.23:6000?$河北电信备线1
河北影视,http://mail.petzhu.top:7000/rtp/239.254.200.20:6000?$河北电信备线1
河北杂技,http://mail.petzhu.top:7000/rtp/239.254.201.139:7203?$河北电信备线1
河北少儿,http://mail.petzhu.top:7000/rtp/239.254.200.21:6000?$河北电信备线1
邯山综合,http://mail.petzhu.top:7000/rtp/239.254.201.116:5225?$河北电信备线1
邯郸公共,http://mail.petzhu.top:7000/rtp/239.254.200.154:6000?$河北电信备线1
三河综合,http://mail.petzhu.top:7000/rtp/239.254.201.113:5315?$河北电信备线1
东光综合,http://mail.petzhu.top:7000/rtp/239.254.201.76:5331?$河北电信备线1
丰宁综合,http://mail.petzhu.top:7000/rtp/239.254.200.5:5290?$河北电信备线1
丰南电视,http://mail.petzhu.top:7000/rtp/239.254.200.218:5186?$河北电信备线1
井陉综合,http://mail.petzhu.top:7000/rtp/239.254.201.215:6167?$河北电信备线1
保定公共,http://mail.petzhu.top:7000/rtp/239.254.200.145:6000?$河北电信备线1
保定新闻,http://mail.petzhu.top:7000/rtp/239.254.200.144:6000?$河北电信备线1
保定生活,http://mail.petzhu.top:7000/rtp/239.254.200.146:6000?$河北电信备线1
元氏电视,http://mail.petzhu.top:7000/rtp/239.254.200.191:5169?$河北电信备线1
兴隆综合,http://mail.petzhu.top:7000/rtp/239.254.201.95:5295?$河北电信备线1
卢龙电视,http://mail.petzhu.top:7000/rtp/239.254.201.216:5233?$河北电信备线1
双滦新闻,http://mail.petzhu.top:7000/rtp/239.254.201.63:5293?$河北电信备线1
吴桥综合,http://mail.petzhu.top:7000/rtp/239.254.201.138:5337?$河北电信备线1
唐县综合,http://mail.petzhu.top:7000/rtp/239.254.201.41:5264?$河北电信备线1
唐山公共,http://mail.petzhu.top:7000/rtp/239.254.200.169:6000?$河北电信备线1
唐山影视,http://mail.petzhu.top:7000/rtp/239.254.200.168:6000?$河北电信备线1
唐山新闻,http://mail.petzhu.top:7000/rtp/239.254.200.166:6000?$河北电信备线1
唐山生活,http://mail.petzhu.top:7000/rtp/239.254.200.167:6000?$河北电信备线1
大成电视,http://mail.petzhu.top:7000/rtp/239.254.201.34:5308?$河北电信备线1
平泉综合,http://mail.petzhu.top:7000/rtp/239.254.200.177:5286?$河北电信备线1
定兴电视,http://mail.petzhu.top:7000/rtp/239.254.200.172:5246?$河北电信备线1
廓坊公共,http://mail.petzhu.top:7000/rtp/239.254.200.184:6000?$河北电信备线1
崇礼融媒,http://mail.petzhu.top:7000/rtp/239.254.201.117:5267?$河北电信备线1
大厂融媒,http://mail.petzhu.top:7000/rtp/239.254.201.71:5310?$河北电信备线1
固安综合,http://mail.petzhu.top:7000/rtp/239.254.201.101:5312?$河北电信备线1
张家口公共,http://mail.petzhu.top:7000/rtp/239.254.200.36:6000?$河北电信备线1
张家口新闻,http://mail.petzhu.top:7000/rtp/239.254.200.35:6000?$河北电信备线1
康保综合,http://mail.petzhu.top:7000/rtp/239.254.201.135:5270?$河北电信备线1
廓坊公共,http://mail.petzhu.top:7000/rtp/239.254.200.184:6000?$河北电信备线1
廓坊新闻,http://mail.petzhu.top:7000/rtp/239.254.200.183:6000?$河北电信备线1
成安综合,http://mail.petzhu.top:7000/rtp/239.254.201.143:6210?$河北电信备线1
承德公共,http://mail.petzhu.top:7000/rtp/239.254.200.33:6000?$河北电信备线1

承德新闻,http://mail.petzhu.top:7000/rtp/239.254.200.32:6000?$河北电信备线1
抚宁电视,http://mail.petzhu.top:7000/rtp/239.254.201.213:5232?$河北电信备线1
文安电视,http://mail.petzhu.top:7000/rtp/239.254.201.103:5314?$河北电信备线1
无极新闻,http://mail.petzhu.top:7000/rtp/239.254.200.220:5167?$河北电信备线1
永清电视,http://mail.petzhu.top:7000/rtp/239.254.201.141:5316?$河北电信备线1
栾城电视,http://mail.petzhu.top:7000/rtp/239.254.200.215:5173?$河北电信备线1
沧州公共,http://mail.petzhu.top:7000/rtp/239.254.200.43:6000?$河北电信备线1
沧州影视,http://mail.petzhu.top:7000/rtp/239.254.200.44:6000?$河北电信备线1
沧州新闻,http://mail.petzhu.top:7000/rtp/239.254.200.42:6000?$河北电信备线1
涞水电视,http://mail.petzhu.top:7000/rtp/239.254.201.10:5250?$河北电信备线1
涞源综合,http://mail.petzhu.top:7000/rtp/239.254.200.213:5260?$河北电信备线1
涿州电视,http://mail.petzhu.top:7000/rtp/239.254.201.17:5261?$河北电信备线1
深泽综合,http://mail.petzhu.top:7000/rtp/239.254.201.108:5180?$河北电信备线1
满城新闻,http://mail.petzhu.top:7000/rtp/239.254.200.222:5252?$河北电信备线1
滦南综合,http://mail.petzhu.top:7000/rtp/239.254.201.22:5191?$河北电信备线1
滦州综合,http://mail.petzhu.top:7000/rtp/239.254.201.30:5196?$河北电信备线1
滦平新闻,http://mail.petzhu.top:7000/rtp/239.254.201.4:5291?$河北电信备线1
玉田综合,http://mail.petzhu.top:7000/rtp/239.254.201.28:5194?$河北电信备线1
盐山综合,http://mail.petzhu.top:7000/rtp/239.254.201.114:5334?$河北电信备线1
石家庄新闻,http://mail.petzhu.top:7000/rtp/239.254.200.157:6000?$河北电信备线1
石家庄都市,http://mail.petzhu.top:7000/rtp/239.254.200.31:6000?$河北电信备线1
石家庄娱乐,http://mail.petzhu.top:7000/rtp/239.254.200.29:6000?$河北电信备线1
石家庄生活,http://mail.petzhu.top:7000/rtp/239.254.200.30:6000?$河北电信备线1
矿区电视,http://mail.petzhu.top:7000/rtp/239.254.201.14:5175?$河北电信备线1
秦皇岛公共,http://mail.petzhu.top:7000/rtp/239.254.200.40:6000?$河北电信备线1
秦皇岛影视,http://mail.petzhu.top:7000/rtp/239.254.200.41:6000?$河北电信备线1
秦皇岛新闻,http://mail.petzhu.top:7000/rtp/239.254.200.39:6000?$河北电信备线1
肃宁电视,http://mail.petzhu.top:7000/rtp/239.254.201.122:5336?$河北电信备线1
衡水新闻,http://mail.petzhu.top:7000/rtp/239.254.200.147:6000?$河北电信备线1
赞皇电视,http://mail.petzhu.top:7000/rtp/239.254.200.244:5177?$河北电信备线1
赤城电视,http://mail.petzhu.top:7000/rtp/239.254.201.131:5269?$河北电信备线1
赵县电视,http://mail.petzhu.top:7000/rtp/239.254.201.111:5183?$河北电信备线1
辽西综合,http://mail.petzhu.top:7000/rtp/239.254.201.26:5188?$河北电信备线1
邯郸科技,http://mail.petzhu.top:7000/rtp/239.254.200.155:6000?$河北电信备线1
邯鄣新闻,http://mail.petzhu.top:7000/rtp/239.254.200.153:6000?$河北电信备线1
邱县电视,http://mail.petzhu.top:7000/rtp/239.254.201.129:6209?$河北电信备线1
阜平电视,http://mail.petzhu.top:7000/rtp/239.254.201.40:5248?$河北电信备线1
霸州电视,http://mail.petzhu.top:7000/rtp/239.254.200.4:5313?$河北电信备线1
隆化综合,http://mail.petzhu.top:7000/rtp/239.254.201.142:5296?$河北电信备线1
遵化综合,http://mail.petzhu.top:7000/rtp/239.254.201.146:5202?$河北电信备线1
邢台城市,http://mail.petzhu.top:7000/rtp/239.254.200.152:6000?$河北电信备线1
邢台综合,http://mail.petzhu.top:7000/rtp/239.254.200.150:6000?$河北电信备线1
青县综合,http://mail.petzhu.top:7000/rtp/239.254.201.112:5333?$河北电信备线1
顺平电视,http://mail.petzhu.top:7000/rtp/239.254.201.118:6257?$河北电信备线1
香河综合,http://mail.petzhu.top:7000/rtp/239.254.201.32:5306?$河北电信备线1
高碑店综合,http://mail.petzhu.top:7000/rtp/239.254.200.210:5254?$河北电信备线1
高邑融媒,http://mail.petzhu.top:7000/rtp/239.254.201.24:5170?$河北电信备线1
魏县综合,http://mail.petzhu.top:7000/rtp/239.254.201.148:6211?$河北电信备线1
黄骅电视,http://mail.petzhu.top:7000/rtp/239.254.201.36:5325?$河北电信备线1

📡安徽专线👉电信,#genre#
安徽卫视,http://220.180.229.250:9901/tsfile/live/0130_1.m3u8
北京卫视,http://220.180.229.250:9901/tsfile/live/0122_1.m3u8
江苏卫视,http://220.180.229.250:9901/tsfile/live/0127_1.m3u8
浙江卫视,http://220.180.229.250:9901/tsfile/live/0124_1.m3u8
山东卫视,http://220.180.229.250:9901/tsfile/live/0131_1.m3u8
湖南卫视,http://220.180.229.250:9901/tsfile/live/0128_2.m3u8
广东卫视,http://220.180.229.250:9901/tsfile/live/0128_1.m3u8
河南卫视,http://220.180.229.250:9901/tsfile/live/0139_1.m3u8
湖北卫视,http://220.180.229.250:9901/tsfile/live/0132_1.m3u8
四川卫视,http://220.180.229.250:9901/tsfile/live/0123_1.m3u8
江西卫视,http://220.180.229.250:9901/tsfile/live/0138_1.m3u8
东方卫视,http://220.180.229.250:9901/tsfile/live/0125_1.m3u8
经视HD,http://220.180.229.250:9901/tsfile/live/1001_1.m3u8

📡宁夏专线👉电信,#genre#
宁夏公共,https://hls.ningxiahuangheyun.com/live/nxgg1M.m3u8?$宁夏银川移动
宁夏经济,https://hls.ningxiahuangheyun.com/live/nxjj1M.m3u8?$宁夏银川移动
宁夏影视,https://hls.ningxiahuangheyun.com/live/nxwl1M.m3u8?$宁夏银川移动
宁夏少儿,https://hls.ningxiahuangheyun.com/live/nxse1M.m3u8?$宁夏银川移动

📡新疆专线👉电信,#genre#
新疆2,http://qingcheng.pro:7890/udp/238.125.3.175:5140?$新疆电信组播
新疆3,http://qingcheng.pro:7890/udp/238.125.3.176:5140?$新疆电信组播
新疆4,http://qingcheng.pro:7890/udp/238.125.3.177:5140?$新疆电信组播
新疆5,http://qingcheng.pro:7890/udp/238.125.3.178:5140?$新疆电信组播
新疆6,http://qingcheng.pro:7890/udp/238.125.3.179:5140?$新疆电信组播
新疆7,http://qingcheng.pro:7890/udp/238.125.3.180:5140?$新疆电信组播
新疆8,http://qingcheng.pro:7890/udp/238.125.3.181:5140?$新疆电信组播
新疆9,http://qingcheng.pro:7890/udp/238.125.3.182:5140?$新疆电信组播
新疆10,http://qingcheng.pro:7890/udp/238.125.3.183:5140?$新疆电信组播
新疆11,http://qingcheng.pro:7890/udp/238.125.3.184:5140?$新疆电信组播
新疆12少儿,http://qingcheng.pro:7890/udp/238.125.3.185:5140?$新疆电信组播
新疆教育,http://qingcheng.pro:7890/udp/238.125.2.131:5140?$新疆电信组播
党员教育,http://qingcheng.pro:7890/udp/238.125.4.144:5140?$新疆电信组播
乌鲁木齐都市,http://qingcheng.pro:7890/udp/238.125.2.241:5140?$新疆电信组播
乌鲁木齐综合,http://qingcheng.pro:7890/udp/238.125.2.244:5140?$新疆电信组播
乌鲁木齐妇女,http://qingcheng.pro:7890/udp/238.125.2.239:5140?$新疆电信组播
乌鲁木齐影视,http://qingcheng.pro:7890/udp/238.125.2.242:5140?$新疆电信组播
乌鲁木齐维吾尔,http://qingcheng.pro:7890/udp/238.125.2.241:5140?$新疆电信组播
伊犁哈萨克1,http://qingcheng.pro:7890/udp/238.125.4.147:5140?$新疆电信组播
伊犁哈萨克2,http://qingcheng.pro:7890/udp/238.125.4.148:5140?$新疆电信组播
